question,ground_truth,answer,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,latency_s,dataset,quant,model_tag
What venue did Super Bowl 50 take place in?,Levi's Stadium,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.6224,False,-1.0,3.12,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What venue did Super Bowl 50 take place in?,Levi's Stadium,"Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",hcpc_v2,0.9445,False,0.653,True,0.6083,7.31,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What city did Super Bowl 50 take place in?,Santa Clara,"Super Bowl 50 took place in Santa Clara, California at Levi's Stadium.",baseline,0.907,False,0.6392,False,-1.0,6.87,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What city did Super Bowl 50 take place in?,Santa Clara,"Super Bowl 50 took place in San Francisco, California.",hcpc_v1,0.8117,False,0.6284,False,-1.0,3.04,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What city did Super Bowl 50 take place in?,Santa Clara,"Super Bowl 50 took place in Santa Clara, California at Levi's Stadium.",hcpc_v2,0.907,False,0.6431,True,0.6083,6.47,squad,q5_K_M,mistral:7b-instruct-q5_K_M
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L,"If Roman numerals had been used, Super Bowl 50 would have been called ""Super Bowl L.""",baseline,0.5053,False,0.5327,False,-1.0,7.16,squad,q5_K_M,mistral:7b-instruct-q5_K_M
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.6741,False,-1.0,2.8,squad,q5_K_M,mistral:7b-instruct-q5_K_M
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L,"If Roman numerals had been used, Super Bowl 50 would have been called ""Super Bowl L.""",hcpc_v2,0.5053,False,0.5327,True,0.5184,6.8,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Super Bowl 50 decided the NFL champion for what season?,2015,Super Bowl 50 decided the NFL champion for the 2015 season.,baseline,0.7112,False,0.6341,False,-1.0,6.22,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Super Bowl 50 decided the NFL champion for what season?,2015,Super Bowl 50 decided the NFL champion for the 2015 season.,hcpc_v1,0.7112,False,0.6279,False,-1.0,3.5,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Super Bowl 50 decided the NFL champion for what season?,2015,Super Bowl 50 decided the NFL champion for the 2015 season.,hcpc_v2,0.7112,False,0.6341,False,0.4842,5.9,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,I cannot find this information in the provided context.,baseline,0.5531,False,0.6795,False,-1.0,4.76,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.6972,False,-1.0,2.0,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,I cannot find this information in the provided context.,hcpc_v2,0.5531,False,0.6795,False,0.6115,3.6,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What city did Super Bowl 50 take place in?,Santa Clara,"Super Bowl 50 took place in Santa Clara, California at Levi's Stadium.",baseline,0.907,False,0.6392,False,-1.0,6.82,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What city did Super Bowl 50 take place in?,Santa Clara,"Super Bowl 50 took place in San Francisco, California.",hcpc_v1,0.8117,False,0.6284,False,-1.0,3.09,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What city did Super Bowl 50 take place in?,Santa Clara,"Super Bowl 50 took place in Santa Clara, California at Levi's Stadium.",hcpc_v2,0.907,False,0.6431,True,0.6083,6.63,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What stadium did Super Bowl 50 take place in?,Levi's Stadium,"Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",baseline,0.9516,False,0.6693,False,-1.0,4.0,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What stadium did Super Bowl 50 take place in?,Levi's Stadium,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.6331,False,-1.0,3.12,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What stadium did Super Bowl 50 take place in?,Levi's Stadium,"Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",hcpc_v2,0.9516,False,0.6693,False,0.6083,6.85,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What was the final score of Super Bowl 50? ,24–10,"The final score of Super Bowl 50 was 24–10, with the American Football Conference (AFC) champion Denver Broncos defeating the National Football Conference (NFC) champion Carolina Panthers.",baseline,0.8695,False,0.584,False,-1.0,7.52,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What was the final score of Super Bowl 50? ,24–10,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.562,False,-1.0,2.78,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What was the final score of Super Bowl 50? ,24–10,The final score of Super Bowl 50 was 24-10.,hcpc_v2,0.8136,False,0.584,True,0.5147,5.91,squad,q5_K_M,mistral:7b-instruct-q5_K_M
"What month, day and year did Super Bowl 50 take place? ","February 7, 2016","Super Bowl 50 took place on February 7, 2016.",baseline,0.9482,False,0.625,False,-1.0,4.4,squad,q5_K_M,mistral:7b-instruct-q5_K_M
"What month, day and year did Super Bowl 50 take place? ","February 7, 2016","Super Bowl 50 took place on February 1, 2016.",hcpc_v1,0.9379,False,0.6258,False,-1.0,3.59,squad,q5_K_M,mistral:7b-instruct-q5_K_M
"What month, day and year did Super Bowl 50 take place? ","February 7, 2016","Super Bowl 50 took place on February 7, 2016.",hcpc_v2,0.9482,False,0.625,True,0.5722,5.75,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What year was Super Bowl 50?,2015,"Super Bowl 50 was played on February 7, 2016.",baseline,0.9142,False,0.6133,False,-1.0,3.94,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What year was Super Bowl 50?,2015,Super Bowl 50 was held in the year 2016.,hcpc_v1,0.621,False,0.6094,False,-1.0,3.39,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What year was Super Bowl 50?,2015,"Super Bowl 50 was played on February 7, 2016.",hcpc_v2,0.9142,False,0.6133,False,0.5294,5.51,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What team was the AFC champion?,Denver Broncos,The AFC champion was the Denver Broncos.,baseline,0.7995,False,0.5751,False,-1.0,5.67,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What team was the AFC champion?,Denver Broncos,"
The AFC champion was the Denver Broncos.",hcpc_v1,0.7995,False,0.6233,False,-1.0,2.52,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What team was the AFC champion?,Denver Broncos,The AFC champion in Super Bowl 50 was the Denver Broncos.,hcpc_v2,0.8105,False,0.5751,False,0.5132,5.49,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What team was the NFC champion?,Carolina Panthers,The NFC champion was the Carolina Panthers.,baseline,0.806,False,0.6039,False,-1.0,6.03,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What team was the NFC champion?,Carolina Panthers,"
The NFC champion was the Carolina Panthers.",hcpc_v1,0.806,False,0.6636,False,-1.0,2.83,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What team was the NFC champion?,Carolina Panthers,The NFC champion was the Carolina Panthers.,hcpc_v2,0.806,False,0.6039,False,0.552,5.86,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Who won Super Bowl 50?,Denver Broncos,The Denver Broncos won Super Bowl 50.,baseline,0.9247,False,0.6268,False,-1.0,6.04,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Who won Super Bowl 50?,Denver Broncos,The Broncos won Super Bowl 50.,hcpc_v1,0.8937,False,0.5921,False,-1.0,2.42,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Who won Super Bowl 50?,Denver Broncos,The Denver Broncos won Super Bowl 50 by defeating the Carolina Panthers 24–10.,hcpc_v2,0.9642,False,0.6246,True,0.5701,6.86,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Super Bowl 50 determined the NFL champion for what season?,2015,Super Bowl 50 determined the NFL champion for the 2015 season.,baseline,0.7504,False,0.6236,False,-1.0,4.53,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Super Bowl 50 determined the NFL champion for what season?,2015,Super Bowl 50 determined the NFL champion for the 2015 season.,hcpc_v1,0.7504,False,0.6186,False,-1.0,3.59,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Super Bowl 50 determined the NFL champion for what season?,2015,Super Bowl 50 determined the NFL champion for the 2015 season.,hcpc_v2,0.7504,False,0.6236,True,0.4842,6.14,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Which team won Super Bowl 50.,Denver Broncos,The Denver Broncos won Super Bowl 50.,baseline,0.9247,False,0.6228,False,-1.0,2.67,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Which team won Super Bowl 50.,Denver Broncos,The Denver Broncos won Super Bowl 50.,hcpc_v1,0.9247,False,0.6155,False,-1.0,2.44,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Which team won Super Bowl 50.,Denver Broncos,The Denver Broncos won Super Bowl 50.,hcpc_v2,0.9247,False,0.6228,False,0.5701,5.57,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Where was Super Bowl 50 held?,"Santa Clara, California.","Super Bowl 50 was held at Levi's Stadium in Santa Clara, California.",baseline,0.9411,False,0.6592,False,-1.0,5.17,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Where was Super Bowl 50 held?,"Santa Clara, California.","Super Bowl 50 was held in the San Francisco Bay Area, specifically at Levi's Stadium in Santa Clara, California.",hcpc_v1,0.9109,False,0.6366,False,-1.0,4.62,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Where was Super Bowl 50 held?,"Santa Clara, California.","Super Bowl 50 was held at Levi's Stadium in Santa Clara, California.",hcpc_v2,0.9411,False,0.6592,False,0.6083,6.84,squad,q5_K_M,mistral:7b-instruct-q5_K_M
The name of the NFL championship game is?,Super Bowl,The name of the NFL championship game is Super Bowl 50.,baseline,0.782,False,0.5081,False,-1.0,4.8,squad,q5_K_M,mistral:7b-instruct-q5_K_M
The name of the NFL championship game is?,Super Bowl,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.5113,False,-1.0,3.36,squad,q5_K_M,mistral:7b-instruct-q5_K_M
The name of the NFL championship game is?,Super Bowl,The name of the NFL championship game is Super Bowl 50.,hcpc_v2,0.782,False,0.5081,True,0.5192,5.88,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What 2015 NFL team one the AFC playoff?,Denver Broncos,The Denver Broncos won the AFC Championship Game in 2015 and earned home-field advantage throughout the AFC playoffs.,baseline,0.545,False,0.5456,False,-1.0,7.59,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What 2015 NFL team one the AFC playoff?,Denver Broncos,"
The Denver Broncos won the AFC Championship Game in 2015 and earned home-field advantage throughout the AFC playoffs.",hcpc_v1,0.545,False,0.5624,False,-1.0,5.26,squad,q5_K_M,mistral:7b-instruct-q5_K_M
What 2015 NFL team one the AFC playoff?,Denver Broncos,"
The Denver Broncos won the AFC Championship Game in 2015 and earned home-field advantage throughout the AFC playoffs.",hcpc_v2,0.545,False,0.5456,False,0.5132,7.98,squad,q5_K_M,mistral:7b-instruct-q5_K_M
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos,The NFL team that represented the American Football Conference (AFC) at Super Bowl 50 was the Denver Broncos.,baseline,0.7157,False,0.6027,False,-1.0,14.42,squad,q8_0,mistral:7b-instruct-q8_0
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos,The NFL team that represented the AFC at Super Bowl 50 was the Denver Broncos.,hcpc_v1,0.8579,False,0.6602,False,-1.0,3.45,squad,q8_0,mistral:7b-instruct-q8_0
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos,The NFL team that represented the American Football Conference (AFC) at Super Bowl 50 was the Denver Broncos.,hcpc_v2,0.7157,False,0.6025,True,0.5463,7.31,squad,q8_0,mistral:7b-instruct-q8_0
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,The NFL team that represented the NFC at Super Bowl 50 was the Carolina Panthers.,baseline,0.8891,False,0.6001,False,-1.0,3.61,squad,q8_0,mistral:7b-instruct-q8_0
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,I cannot find this information in the provided context.,hcpc_v1,0.5531,False,0.6188,False,-1.0,2.11,squad,q8_0,mistral:7b-instruct-q8_0
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,The NFL team that represented the NFC at Super Bowl 50 was the Carolina Panthers.,hcpc_v2,0.8891,False,0.5991,True,0.5853,5.82,squad,q8_0,mistral:7b-instruct-q8_0
Where did Super Bowl 50 take place?,"Santa Clara, California","Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",baseline,0.9516,False,0.6432,False,-1.0,3.78,squad,q8_0,mistral:7b-instruct-q8_0
Where did Super Bowl 50 take place?,"Santa Clara, California","Super Bowl 50 took place in San Francisco Bay Area, California.",hcpc_v1,0.882,False,0.6279,False,-1.0,3.11,squad,q8_0,mistral:7b-instruct-q8_0
Where did Super Bowl 50 take place?,"Santa Clara, California","Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",hcpc_v2,0.9516,False,0.6432,False,0.5722,5.12,squad,q8_0,mistral:7b-instruct-q8_0
Which NFL team won Super Bowl 50?,Denver Broncos,The Denver Broncos won Super Bowl 50.,baseline,0.9247,False,0.6554,False,-1.0,3.78,squad,q8_0,mistral:7b-instruct-q8_0
Which NFL team won Super Bowl 50?,Denver Broncos,The NFL team that won Super Bowl 50 was the Denver Broncos.,hcpc_v1,0.8694,False,0.6259,False,-1.0,2.49,squad,q8_0,mistral:7b-instruct-q8_0
Which NFL team won Super Bowl 50?,Denver Broncos,The Denver Broncos won Super Bowl 50.,hcpc_v2,0.9247,False,0.6554,False,0.5701,4.95,squad,q8_0,mistral:7b-instruct-q8_0
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,The color used to emphasize the 50th anniversary of the Super Bowl was gold.,baseline,0.7516,False,0.5495,False,-1.0,3.73,squad,q8_0,mistral:7b-instruct-q8_0
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,The color used to emphasize the 50th anniversary of the Super Bowl was gold.,hcpc_v1,0.7516,False,0.6032,False,-1.0,4.07,squad,q8_0,mistral:7b-instruct-q8_0
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,The color used to emphasize the 50th anniversary of the Super Bowl was gold.,hcpc_v2,0.7516,False,0.5495,True,0.43,5.68,squad,q8_0,mistral:7b-instruct-q8_0
What was the theme of Super Bowl 50?,"""golden anniversary""","The theme of Super Bowl 50 was ""golden anniversary"" as it marked the 50th Super Bowl and the league emphasized this with various gold-themed initiatives.",baseline,0.807,False,0.558,False,-1.0,6.2,squad,q8_0,mistral:7b-instruct-q8_0
