condition,question,ground_truth,answer,faithfulness_score,is_hallucination,retrieval_latency_ms,generation_latency_ms,total_latency_ms,indexing_cost_note,dataset,model,base_index_s,raptor_index_s
raptor_2l,Who sang lead vocals on the Oasis hit single which had an acoustic debut in drummer Tony McCarroll's last concert ? ,Noel Gallagher," Liam Gallagher sang lead vocals on the Oasis hit single that had its acoustic debut in drummer Tony McCarroll's last concert. The context does not specify which particular song it was, but since ""Definitely Maybe"" is their only full album to feature original drummer Tony McCarroll, it can be assumed that one of the songs from this album might have been performed during his last concert.",0.5267,False,10.697,4625.283,4635.98,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"St. John's College, Belize offers an education in a tradition in which what three subjects were the core?","Grammar, logic, and rhetoric"," The provided context does not specify the three subjects that are the core of the education offered by St. John's College, Belize, in the Jesuit tradition.",0.6755,False,56.88,1971.362,2028.241,,hotpotqa,mistral,7.967,134.013
crag,"St. John's College, Belize offers an education in a tradition in which what three subjects were the core?","Grammar, logic, and rhetoric"," The context does not specify the exact three subjects that are the core in the Jesuit tradition at St. John's College, Belize. However, it mentions that the school exists to educate academically talented young men in a Jesuit environment of self-discipline, love of learning, and service to others, suggesting that these values might be considered as the core subjects or principles in the Jesuit tradition.",0.6612,False,52.608,3949.535,4002.143,,hotpotqa,mistral,7.967,134.013
raptor_2l,"St. John's College, Belize offers an education in a tradition in which what three subjects were the core?","Grammar, logic, and rhetoric"," The provided context does not specify the three core subjects in the Jesuit tradition at St. John's College, Belize.",0.5326,False,10.015,1861.644,1871.659,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Robert Earl Holding owned an oil company that was originally founded by who?,Harry F. Sinclair, I cannot find this information in the provided context. The context does not mention any connection between Robert Earl Holding and the 101 Ranch Oil Company or Skelly Oil Company.,0.6435,False,57.345,2071.735,2129.08,,hotpotqa,mistral,7.967,134.013
crag,Robert Earl Holding owned an oil company that was originally founded by who?,Harry F. Sinclair, I cannot find this information in the provided context. The text does not mention who originally founded Sinclair Oil Corporation.,0.6306,False,30.116,1077.917,1108.034,,hotpotqa,mistral,7.967,134.013
raptor_2l,Robert Earl Holding owned an oil company that was originally founded by who?,Harry F. Sinclair," I cannot find this information in the provided context. The context does not mention any connection between Robert Earl Holding and the 101 Ranch Oil Company, which was originally founded by E. W. Marland.",0.47,True,10.964,2766.483,2777.447,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"What instrument does Duff McKagan play on Macy Gray's single, Kissed It?",bass," I cannot find this information in the provided context. The context only mentions that Duff McKagan is one of the musicians featured on Macy Gray's single ""Kissed It,"" but it does not specify which instrument he plays.",0.5936,False,32.265,2402.15,2434.415,,hotpotqa,mistral,7.967,134.013
crag,"What instrument does Duff McKagan play on Macy Gray's single, Kissed It?",bass," I cannot find this information in the provided context. The context only mentions that Duff McKagan is a musician featured on Macy Gray's single ""Kissed It"", but it does not specify which instrument he plays.",0.5668,False,43.792,2231.08,2274.872,,hotpotqa,mistral,7.967,134.013
raptor_2l,"What instrument does Duff McKagan play on Macy Gray's single, Kissed It?",bass," I cannot find this information in the provided context. The context does not specify which instrument Duff McKagan plays on Macy Gray's single ""Kissed It.""",0.6733,False,11.247,2342.697,2353.944,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Which American popular music and country music singer recorded J. D. Souther song ,Linda Maria Ronstadt," I cannot find this information in the provided context. The context does not mention any connection between Joni James, James Frederick Rodgers, or J.D. Souther regarding songs they have recorded together.",0.6414,False,65.787,2217.319,2283.105,,hotpotqa,mistral,7.967,134.013
crag,Which American popular music and country music singer recorded J. D. Souther song ,Linda Maria Ronstadt, I cannot find this information in the provided context. The context does not mention any specific American popular or country music singer who has recorded a song by J.D. Souther.,0.7339,False,36.48,1725.688,1762.168,,hotpotqa,mistral,7.967,134.013
raptor_2l,Which American popular music and country music singer recorded J. D. Souther song ,Linda Maria Ronstadt," I cannot find this information in the provided context. The context does not mention any connection between J.D. Souther's songs and James Frederick Rodgers, who is an American popular music singer mentioned in the context.",0.6971,False,10.301,2763.124,2773.425,,hotpotqa,mistral,7.967,134.013
hcpc_v2,In which six Western European territories have Celtic languages or cultural traits survived?,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales."," The context does not provide specific names for the six Western European territories where Celtic languages or cultural traits have survived. However, it implies that these territories are part of the Celtic nations, which are identified with a traditional territory in western Europe.",0.8109,False,33.688,2535.053,2568.741,,hotpotqa,mistral,7.967,134.013
crag,In which six Western European territories have Celtic languages or cultural traits survived?,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales."," The provided context does not specify the exact six Western European territories where Celtic languages or cultural traits have survived. However, it implies that these territories are the Celtic nations, and they are in western Europe.",0.892,False,56.483,2084.866,2141.349,,hotpotqa,mistral,7.967,134.013
raptor_2l,In which six Western European territories have Celtic languages or cultural traits survived?,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales."," I cannot find this information in the provided context. The context only discusses Continental Celtic languages and nations, but it does not specify which specific Western European territories have Celtic languages or cultural traits surviving.",0.5827,False,11.464,2524.723,2536.188,,hotpotqa,mistral,7.967,134.013
hcpc_v2,Who is known for composing  American Beauty: Original Motion Picture Score and many other film scores?,Thomas Montgomery Newman, Thomas Newman,0.5279,False,53.969,385.997,439.966,,hotpotqa,mistral,7.967,134.013
crag,Who is known for composing  American Beauty: Original Motion Picture Score and many other film scores?,Thomas Montgomery Newman, Thomas Newman,0.5279,False,35.788,208.702,244.49,,hotpotqa,mistral,7.967,134.013
raptor_2l,Who is known for composing  American Beauty: Original Motion Picture Score and many other film scores?,Thomas Montgomery Newman, Thomas Newman,0.5279,False,10.448,668.996,679.444,,hotpotqa,mistral,7.967,134.013
hcpc_v2,What film was written and directed by Joby Harold with music written by Samuel Sim?,Awake, I cannot find this information in the provided context. The context does not mention any film written and directed by Joby Harold with music written by Samuel Sim.,0.7376,False,53.046,1584.285,1637.331,,hotpotqa,mistral,7.967,134.013
crag,What film was written and directed by Joby Harold with music written by Samuel Sim?,Awake, I cannot find this information in the provided context. The context does not mention any film written and directed by Joby Harold that has music composed by Samuel Sim.,0.7389,False,33.383,1459.659,1493.042,,hotpotqa,mistral,7.967,134.013
raptor_2l,What film was written and directed by Joby Harold with music written by Samuel Sim?,Awake, I cannot find this information in the provided context. The context does not mention any film that was written and directed by Joby Harold with music written by Samuel Sim.,0.7304,False,10.163,2085.025,2095.188,,hotpotqa,mistral,7.967,134.013
hcpc_v2,"What group did Carlene LeFevre and Rich LeFevre form in Brooklyn, New York City?","the ""First Family of Competitive Eating"""," I cannot find information in the provided context that indicates Carlene LeFevre and Rich LeFevre formed a group in Brooklyn, New York City.",0.7133,False,60.597,1896.921,1957.518,,hotpotqa,mistral,7.967,134.013
crag,"What group did Carlene LeFevre and Rich LeFevre form in Brooklyn, New York City?","the ""First Family of Competitive Eating"""," I cannot find this information in the provided context. The context only mentions that Carlene LeFevre and Rich LeFevre are top ranked members of the International Federation of Competive Eating (IFOCE), but it does not mention any group they formed in Brooklyn, New York City.",0.5531,False,44.646,2885.525,2930.171,,hotpotqa,mistral,7.967,134.013
raptor_2l,"What group did Carlene LeFevre and Rich LeFevre form in Brooklyn, New York City?","the ""First Family of Competitive Eating"""," I cannot find this information in the provided context that Carlene LeFevre and Rich LeFevre formed a group in Brooklyn, New York City.",0.7178,False,10.293,2243.472,2253.764,,hotpotqa,mistral,7.967,134.013
