question,answer_256,faithfulness_score_256,chunk_size_256,answer_1024,faithfulness_score_1024,chunk_size_1024,improvement
What was the theme of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was used instead of Super Bowl L, and why it was chosen to do so. It does not provide any details about the theme of Super Bowl 50.",0.5912,256," The provided context does not specify a particular theme for Super Bowl 50, but it mentions that the league emphasized the ""golden anniversary"" with various gold-themed initiatives. However, it doesn't explicitly state that this was the official theme of the game.",0.5429,1024,-0.0482999999999999
What was the theme of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was used instead of Super Bowl L, and why it was chosen to do so. It does not provide any details about the theme of Super Bowl 50.",0.5912,256," The theme of Super Bowl 50 was the ""Golden Anniversary"".",0.872,1024,0.28080000000000005
What was the theme of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was used instead of Super Bowl L, and why it was chosen to do so. It does not provide any details about the theme of Super Bowl 50.",0.5912,256," The theme of Super Bowl 50 was the ""Golden Anniversary"".",0.872,1024,0.28080000000000005
What was the theme of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was used instead of Super Bowl L, and why it was chosen to do so. It does not provide any details about the theme of Super Bowl 50.",0.5912,256," The context does not provide information about the specific theme of Super Bowl 50, but it mentions that the league emphasized the ""golden anniversary"" with various gold-themed initiatives.",0.486,1024,-0.10519999999999996
What was the theme of Super Bowl 50?," I cannot find this information in the provided context. The context only mentions that Super Bowl 50 was used instead of Super Bowl L, and why it was chosen to do so. It does not provide any details about the theme of Super Bowl 50.",0.5912,256," The provided context does not specify a particular theme for Super Bowl 50 other than the ""golden anniversary"" emphasis, as mentioned in the context. However, it doesn't provide details about a specific theme for the event itself.",0.758,1024,0.16680000000000006
What does AFC stand for?," The context does not provide information about what AFC stands for. However, in American football, AFC typically stands for the American Football Conference.",0.6381,256," The context does not provide information about what AFC stands for. However, it is known that AFC refers to the American Football Conference in the National Football League (NFL).",0.5982,1024,-0.03990000000000005
What does AFC stand for?," The context does not provide information about what AFC stands for. However, in American football, AFC typically stands for the American Football Conference.",0.6381,256, AFC stands for American Football Conference.,0.982,1024,0.3439
What does AFC stand for?," The context does not provide information about what AFC stands for. However, in American football, AFC typically stands for the American Football Conference.",0.6381,256," The context does not provide information about what AFC stands for. However, it is known that AFC refers to the American Football Conference in the National Football League (NFL).",0.5982,1024,-0.03990000000000005
What does AFC stand for?," The context does not provide information about what AFC stands for. However, in American football, AFC typically stands for the American Football Conference.",0.6381,256, AFC stands for American Football Conference.,0.982,1024,0.3439
What day was the Super Bowl played on?," I cannot find this information in the provided context. The context only mentions that the Super Bowl Opening Night was held on February 1, 2016, but it does not specify the date of the actual game itself.",0.7476,256," The Super Bowl was played on February 7, 2016.",0.8567,1024,0.10909999999999997
What day was the Super Bowl played on?," I cannot find this information in the provided context. The context only mentions that the Super Bowl Opening Night was held on February 1, 2016, but it does not specify the date of the actual game itself.",0.7476,256," The Super Bowl was played on February 7, 2016.",0.8567,1024,0.10909999999999997
What day was the Super Bowl played on?," I cannot find this information in the provided context. The context only mentions that the Super Bowl Opening Night was held on February 1, 2016, but it does not specify the date of the actual game itself.",0.7476,256," The Super Bowl was played on February 7, 2016.",0.8567,1024,0.10909999999999997
What day was the Super Bowl played on?," I cannot find this information in the provided context. The context only mentions that the Super Bowl Opening Night was held on February 1, 2016, but it does not specify the date of the actual game itself.",0.7476,256," The Super Bowl was played on February 7, 2016.",0.8567,1024,0.10909999999999997
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
What venue did Super Bowl 50 take place in?, I cannot find this information in the provided context. The context does not specify where Super Bowl 50 took place.,0.7051,256," The Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",0.9459,1024,0.24080000000000001
What venue did Super Bowl 50 take place in?, I cannot find this information in the provided context. The context does not specify where Super Bowl 50 took place.,0.7051,256," Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",0.6918,1024,-0.013299999999999979
What venue did Super Bowl 50 take place in?, I cannot find this information in the provided context. The context does not specify where Super Bowl 50 took place.,0.7051,256, The Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area.,0.8931,1024,0.18800000000000006
What venue did Super Bowl 50 take place in?, I cannot find this information in the provided context. The context does not specify where Super Bowl 50 took place.,0.7051,256," Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",0.6918,1024,-0.013299999999999979
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
"If Roman numerals were used, what would Super Bowl 50 have been called?"," Super Bowl 50 would have been called ""Super Bowl L"" if Roman numerals had been used.",0.5494,256," Super Bowl 50 would have been called Super Bowl L if Roman numerals had been used, as stated in the context.",0.4443,1024,-0.10510000000000003
"If Roman numerals were used, what would Super Bowl 50 have been called?"," Super Bowl 50 would have been called ""Super Bowl L"" if Roman numerals had been used.",0.5494,256, Super Bowl 50 would have been called Super Bowl L if Roman numerals were used.,0.5328,1024,-0.016599999999999948
"If Roman numerals were used, what would Super Bowl 50 have been called?"," Super Bowl 50 would have been called ""Super Bowl L"" if Roman numerals had been used.",0.5494,256," Super Bowl 50 would have been called Super Bowl L if Roman numerals had been used, as stated in the context.",0.4443,1024,-0.10510000000000003
"If Roman numerals were used, what would Super Bowl 50 have been called?"," Super Bowl 50 would have been called ""Super Bowl L"" if Roman numerals had been used.",0.5494,256, Super Bowl 50 would have been called Super Bowl L if Roman numerals were used.,0.5328,1024,-0.016599999999999948
Super Bowl 50 decided the NFL champion for what season?, The Super Bowl 50 decided the NFL champion for the 2015 season.,0.6644,256, The Super Bowl 50 decided the NFL champion for the 2015 season.,0.6644,1024,0.0
Super Bowl 50 decided the NFL champion for what season?, The Super Bowl 50 decided the NFL champion for the 2015 season.,0.6644,256, The Super Bowl 50 decided the NFL champion for the 2015 season.,0.6644,1024,0.0
Super Bowl 50 decided the NFL champion for what season?, The Super Bowl 50 decided the NFL champion for the 2015 season.,0.6644,256, The Super Bowl 50 decided the NFL champion for the 2015 season.,0.6644,1024,0.0
Super Bowl 50 decided the NFL champion for what season?, The Super Bowl 50 decided the NFL champion for the 2015 season.,0.6644,256, The Super Bowl 50 decided the NFL champion for the 2015 season.,0.6644,1024,0.0
What year did the Denver Broncos secure a Super Bowl title for the third time?," I cannot find the exact year in the provided context. However, it is implied that the event occurred after Super Bowl XLIX (2014-2015 season) and before their third Super Bowl win, as they defeated the New England Patriots to deny them a chance to defend their title from Super Bowl XLIX. Therefore,",0.7044,256, The Denver Broncos secured a Super Bowl title for the third time in the year 2016.,0.7505,1024,0.04609999999999992
What year did the Denver Broncos secure a Super Bowl title for the third time?," I cannot find the exact year in the provided context. However, it is implied that the event occurred after Super Bowl XLIX (2014-2015 season) and before their third Super Bowl win, as they defeated the New England Patriots to deny them a chance to defend their title from Super Bowl XLIX. Therefore,",0.7044,256," The provided context does not specify the exact year when the Denver Broncos secured a Super Bowl title for the third time, but it implies that the event happened after the 2015 season since they played in Super Bowl 50. However, to confirm the exact year, additional information would be needed as ",0.7357,1024,0.031299999999999994
What year did the Denver Broncos secure a Super Bowl title for the third time?," I cannot find the exact year in the provided context. However, it is implied that the event occurred after Super Bowl XLIX (2014-2015 season) and before their third Super Bowl win, as they defeated the New England Patriots to deny them a chance to defend their title from Super Bowl XLIX. Therefore,",0.7044,256, The Denver Broncos secured a Super Bowl title for the third time in the year 2016.,0.7505,1024,0.04609999999999992
What year did the Denver Broncos secure a Super Bowl title for the third time?," I cannot find the exact year in the provided context. However, it is implied that the event occurred after Super Bowl XLIX (2014-2015 season) and before their third Super Bowl win, as they defeated the New England Patriots to deny them a chance to defend their title from Super Bowl XLIX. Therefore,",0.7044,256," The provided context does not specify the exact year when the Denver Broncos secured a Super Bowl title for the third time. However, it is implied that this event happened in Super Bowl 50, which took place on February 7, 2016.",0.7969,1024,0.09250000000000003
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What city did Super Bowl 50 take place in?, San Francisco Bay Area,0.4784,256," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",0.9421,1024,0.46370000000000006
What stadium did Super Bowl 50 take place in?," I cannot find this information in the provided context. The context only mentions that the San Francisco Bay Area last hosted Super Bowl XIX in 1985, but it does not specify where Super Bowl 50 took place.",0.6391,256, The Super Bowl 50 took place at Levi's Stadium.,0.8198,1024,0.18069999999999997
What stadium did Super Bowl 50 take place in?," I cannot find this information in the provided context. The context only mentions that the San Francisco Bay Area last hosted Super Bowl XIX in 1985, but it does not specify where Super Bowl 50 took place.",0.6391,256, Levi's Stadium,0.5799,1024,-0.05920000000000003
What stadium did Super Bowl 50 take place in?," I cannot find this information in the provided context. The context only mentions that the San Francisco Bay Area last hosted Super Bowl XIX in 1985, but it does not specify where Super Bowl 50 took place.",0.6391,256, The Super Bowl 50 took place at Levi's Stadium.,0.8198,1024,0.18069999999999997
What stadium did Super Bowl 50 take place in?," I cannot find this information in the provided context. The context only mentions that the San Francisco Bay Area last hosted Super Bowl XIX in 1985, but it does not specify where Super Bowl 50 took place.",0.6391,256, Levi's Stadium,0.5799,1024,-0.05920000000000003
What was the final score of Super Bowl 50? ," I cannot find this information in the provided context. The context only mentions that the Broncos won Super Bowl 50, but not the exact score.",0.7185,256," The final score of Super Bowl 50 was 24–10, with the American Football Conference (AFC) champion Denver Broncos defeating the National Football Conference (NFC) champion Carolina Panthers.",0.8695,1024,0.15100000000000002
What was the final score of Super Bowl 50? ," I cannot find this information in the provided context. The context only mentions that the Broncos won Super Bowl 50, but not the exact score.",0.7185,256," The final score of Super Bowl 50 was 24–10, with the American Football Conference (AFC) champion Denver Broncos defeating the National Football Conference (NFC) champion Carolina Panthers.",0.8695,1024,0.15100000000000002
What was the final score of Super Bowl 50? ," I cannot find this information in the provided context. The context only mentions that the Broncos won Super Bowl 50, but not the exact score.",0.7185,256," The final score of Super Bowl 50 was 24–10, with the American Football Conference (AFC) champion Denver Broncos defeating the National Football Conference (NFC) champion Carolina Panthers.",0.8695,1024,0.15100000000000002
What was the final score of Super Bowl 50? ," I cannot find this information in the provided context. The context only mentions that the Broncos won Super Bowl 50, but not the exact score.",0.7185,256, The final score of Super Bowl 50 was 24–10 (Denver Broncos vs Carolina Panthers).,0.8873,1024,0.16879999999999995
"What month, day and year did Super Bowl 50 take place? "," The Super Bowl 50 took place on February 1, 2016.",0.9364,256," The Super Bowl 50 took place on February 7, 2016.",0.945,1024,0.008599999999999941
"What month, day and year did Super Bowl 50 take place? "," The Super Bowl 50 took place on February 1, 2016.",0.9364,256," The Super Bowl 50 took place on February 7, 2016.",0.945,1024,0.008599999999999941
"What month, day and year did Super Bowl 50 take place? "," The Super Bowl 50 took place on February 1, 2016.",0.9364,256," The Super Bowl 50 took place on February 7, 2016.",0.945,1024,0.008599999999999941
"What month, day and year did Super Bowl 50 take place? "," The Super Bowl 50 took place on February 1, 2016.",0.9364,256," The Super Bowl 50 took place on February 7, 2016.",0.945,1024,0.008599999999999941
What year was Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was for the 2015 season, but it does not provide the specific year. However, since Super Bowl XLV (which is Roman numeral for 45) occurred in 2011, and Super Bowl 50 happened five years later, we can ",0.7187,256," The provided context states that Super Bowl 50 was played on February 7, 2016.",0.9731,1024,0.25439999999999996
What year was Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was for the 2015 season, but it does not provide the specific year. However, since Super Bowl XLV (which is Roman numeral for 45) occurred in 2011, and Super Bowl 50 happened five years later, we can ",0.7187,256, The Super Bowl 50 was played in the year 2016.,0.7056,1024,-0.0131
What year was Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was for the 2015 season, but it does not provide the specific year. However, since Super Bowl XLV (which is Roman numeral for 45) occurred in 2011, and Super Bowl 50 happened five years later, we can ",0.7187,256," The provided context states that Super Bowl 50 was played on February 7, 2016.",0.9731,1024,0.25439999999999996
What year was Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was for the 2015 season, but it does not provide the specific year. However, since Super Bowl XLV (which is Roman numeral for 45) occurred in 2011, and Super Bowl 50 happened five years later, we can ",0.7187,256, The Super Bowl 50 was played in the year 2016.,0.7056,1024,-0.0131
What team was the AFC champion?, The AFC champion was the Denver Broncos.,0.7995,256, The AFC champion was the Denver Broncos.,0.7995,1024,0.0
What team was the AFC champion?, The AFC champion was the Denver Broncos.,0.7995,256, The Denver Broncos were the AFC champion.,0.6101,1024,-0.1894
What team was the AFC champion?, The AFC champion was the Denver Broncos.,0.7995,256, The AFC champion was the Denver Broncos.,0.7995,1024,0.0
What team was the AFC champion?, The AFC champion was the Denver Broncos.,0.7995,256, The Denver Broncos were the AFC champion.,0.6101,1024,-0.1894
What team was the NFC champion?," The NFC champion, as mentioned in the provided context, is the Carolina Panthers.",0.9576,256, The NFC champion was the Carolina Panthers.,0.806,1024,-0.15159999999999996
What team was the NFC champion?," The NFC champion, as mentioned in the provided context, is the Carolina Panthers.",0.9576,256, The NFC champion was the Carolina Panthers.,0.806,1024,-0.15159999999999996
What team was the NFC champion?," The NFC champion, as mentioned in the provided context, is the Carolina Panthers.",0.9576,256, The NFC champion was the Carolina Panthers.,0.806,1024,-0.15159999999999996
What team was the NFC champion?," The NFC champion, as mentioned in the provided context, is the Carolina Panthers.",0.9576,256, The NFC champion was the Carolina Panthers.,0.806,1024,-0.15159999999999996
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Who won Super Bowl 50?," I cannot find this information in the provided context. The context only states that Super Bowl 50 was the game to determine the champion for the 2015 NFL season, but it does not specify who the winner was.",0.6712,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.25349999999999995
Super Bowl 50 determined the NFL champion for what season?, The Super Bowl 50 determined the NFL champion for the 2015 season.,0.6757,256, The Super Bowl 50 determined the NFL champion for the 2015 season.,0.6757,1024,0.0
Super Bowl 50 determined the NFL champion for what season?, The Super Bowl 50 determined the NFL champion for the 2015 season.,0.6757,256, The Super Bowl 50 determined the NFL champion for the 2015 season.,0.6757,1024,0.0
Super Bowl 50 determined the NFL champion for what season?, The Super Bowl 50 determined the NFL champion for the 2015 season.,0.6757,256, The Super Bowl 50 determined the NFL champion for the 2015 season.,0.6757,1024,0.0
Super Bowl 50 determined the NFL champion for what season?, The Super Bowl 50 determined the NFL champion for the 2015 season.,0.6757,256, The Super Bowl 50 determined the NFL champion for the 2015 season.,0.6757,1024,0.0
Which team won Super Bowl 50.," I cannot find this information in the provided context. The context only mentions that the team made eight appearances in the Super Bowl, but it does not specify which of those appearances resulted in a win at Super Bowl 50.",0.5534,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.37129999999999996
Which team won Super Bowl 50.," I cannot find this information in the provided context. The context only mentions that the team made eight appearances in the Super Bowl, but it does not specify which of those appearances resulted in a win at Super Bowl 50.",0.5534,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.37129999999999996
Which team won Super Bowl 50.," I cannot find this information in the provided context. The context only mentions that the team made eight appearances in the Super Bowl, but it does not specify which of those appearances resulted in a win at Super Bowl 50.",0.5534,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.37129999999999996
Which team won Super Bowl 50.," I cannot find this information in the provided context. The context only mentions that the team made eight appearances in the Super Bowl, but it does not specify which of those appearances resulted in a win at Super Bowl 50.",0.5534,256, The Denver Broncos won Super Bowl 50.,0.9247,1024,0.37129999999999996
Where was Super Bowl 50 held?," The provided context does not specify the exact location where Super Bowl 50 was held, but it states that it was the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985. Therefore, it can be inferred that Super Bowl 50 might have been held in the same area as Super Bowl",0.6879,256," Super Bowl 50 was held at Levi's Stadium in Santa Clara, California.",0.9411,1024,0.2532000000000001
Where was Super Bowl 50 held?," The provided context does not specify the exact location where Super Bowl 50 was held, but it states that it was the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985. Therefore, it can be inferred that Super Bowl 50 might have been held in the same area as Super Bowl",0.6879,256," Super Bowl 50 was held at Levi's Stadium in Santa Clara, California.",0.9411,1024,0.2532000000000001
Where was Super Bowl 50 held?," The provided context does not specify the exact location where Super Bowl 50 was held, but it states that it was the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985. Therefore, it can be inferred that Super Bowl 50 might have been held in the same area as Super Bowl",0.6879,256," Super Bowl 50 was held at Levi's Stadium in Santa Clara, California.",0.9411,1024,0.2532000000000001
Where was Super Bowl 50 held?," The provided context does not specify the exact location where Super Bowl 50 was held, but it states that it was the first Super Bowl held in the San Francisco Bay Area since Super Bowl XIX in 1985. Therefore, it can be inferred that Super Bowl 50 might have been held in the same area as Super Bowl",0.6879,256," Super Bowl 50 was held at Levi's Stadium in Santa Clara, California.",0.9411,1024,0.2532000000000001
The name of the NFL championship game is?, Super Bowl 50,0.6293,256, Super Bowl 50,0.6293,1024,0.0
The name of the NFL championship game is?, Super Bowl 50,0.6293,256, Super Bowl 50,0.6293,1024,0.0
The name of the NFL championship game is?, Super Bowl 50,0.6293,256, Super Bowl 50,0.6293,1024,0.0
The name of the NFL championship game is?, Super Bowl 50,0.6293,256, Super Bowl 50,0.6293,1024,0.0
What 2015 NFL team one the AFC playoff?," The context does not specify which team won the AFC playoffs in 2015, but it does state that the Denver Broncos were the AFC champion for Super Bowl 50. Therefore, we can infer that the Denver Broncos likely won the AFC playoffs to reach Super Bowl 50.",0.6631,256, The Denver Broncos won the AFC playoffs in 2015.,0.9074,1024,0.24429999999999996
What 2015 NFL team one the AFC playoff?," The context does not specify which team won the AFC playoffs in 2015, but it does state that the Denver Broncos were the AFC champion for Super Bowl 50. Therefore, we can infer that the Denver Broncos likely won the AFC playoffs to reach Super Bowl 50.",0.6631,256, The Denver Broncos,0.6985,1024,0.03539999999999999
What 2015 NFL team one the AFC playoff?," The context does not specify which team won the AFC playoffs in 2015, but it does state that the Denver Broncos were the AFC champion for Super Bowl 50. Therefore, we can infer that the Denver Broncos likely won the AFC playoffs to reach Super Bowl 50.",0.6631,256, The Denver Broncos won the AFC playoffs in 2015.,0.9074,1024,0.24429999999999996
What 2015 NFL team one the AFC playoff?," The context does not specify which team won the AFC playoffs in 2015, but it does state that the Denver Broncos were the AFC champion for Super Bowl 50. Therefore, we can infer that the Denver Broncos likely won the AFC playoffs to reach Super Bowl 50.",0.6631,256, The Denver Broncos,0.6985,1024,0.03539999999999999
