candidate_size,candidate_position,source_row_index,row_id,pair_id,input_digest,condition,dataset,seed,generator_model,source_sha256
400,372,48,crj_acc0dddaf66a41e96735cb30,crjp_8a870c7fde8ec5a7e227cb9f,acc0dddaf66a41e96735cb307d4920007ed6b4c31909045d5a867e82c1e39753,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,373,248,crj_da5bf22f05cbce9d9d0f315e,crjp_8a870c7fde8ec5a7e227cb9f,da5bf22f05cbce9d9d0f315ebb224da09438f01d9c21804da668df3372f91755,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,374,448,crj_d0ffee880e2c288432868c2c,crjp_8a870c7fde8ec5a7e227cb9f,d0ffee880e2c288432868c2c1fa3f892afd81b0bce4019e0ecda1f663f795085,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,375,33,crj_b63f2e7358252f7fe2e19285,crjp_a2f1937093a446e0b18c9dc4,b63f2e7358252f7fe2e192854347a1682ce0448c9ced5a837d9d464e0d80efc7,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,376,233,crj_736cdf0af26c4731759ab2a3,crjp_a2f1937093a446e0b18c9dc4,736cdf0af26c4731759ab2a32d72cdd836e9a35362ef19bdad5a9475b22a493c,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,377,433,crj_ab8b325d36e988cfdbd0b7fd,crjp_a2f1937093a446e0b18c9dc4,ab8b325d36e988cfdbd0b7fdc048988a26bd07672e2b2b0b9835d513c4a12ece,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,378,109,crj_6755d2019e048d58da361a72,crjp_259b3fb1b191ac6020c9cf83,6755d2019e048d58da361a726188df054359d10c9a7e5acbc1774af2422e5886,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,379,309,crj_b923e7a6e738bc5d9338f0cd,crjp_259b3fb1b191ac6020c9cf83,b923e7a6e738bc5d9338f0cd9624204d93ec0562ebd7c509804ebc3d16837768,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,380,509,crj_afb614b3b0cc929aeb098ec0,crjp_259b3fb1b191ac6020c9cf83,afb614b3b0cc929aeb098ec0704ba923d55a112548f53f7a6839ef3bab95deab,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,381,15,crj_29d61b10eb9e80ccea63be67,crjp_1b0726e73a9e35cc821029cb,29d61b10eb9e80ccea63be673dadcf54ba685da6d8dfb3e357f80c85653be53a,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,382,215,crj_31220aaea7e77eecbf92d0f5,crjp_1b0726e73a9e35cc821029cb,31220aaea7e77eecbf92d0f50cfcfec3ab5097d9a45fec9408906f4722ee7b5b,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,383,415,crj_7be592d67c64bbb19d511324,crjp_1b0726e73a9e35cc821029cb,7be592d67c64bbb19d511324a9b27952c0b6f641a0d3db213493a814ac0bb9ac,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,384,129,crj_ec220b45d666f51e585fbfa1,crjp_58b7a1e715ebc63eb4b8aab9,ec220b45d666f51e585fbfa116ea14918e01c00c511faae8b7039f18577e969f,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,385,329,crj_9ccb83bc20181801bd03fb03,crjp_58b7a1e715ebc63eb4b8aab9,9ccb83bc20181801bd03fb034567c4f6b4c0a8e9644b510f67d7898e03cbf355,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,386,529,crj_64678bc421397fa659715c58,crjp_58b7a1e715ebc63eb4b8aab9,64678bc421397fa659715c58238567fe5ea51b4335fe8e21531ef8b27b8c46fd,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,387,1,crj_bb9f0869238f5f16881555c1,crjp_09a2131c0b34336ca19952cb,bb9f0869238f5f16881555c1d0ec3d33e0251d0ef107e541d81dbad7fb33792e,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,388,201,crj_1ca8e162e40c150d16b3ea96,crjp_09a2131c0b34336ca19952cb,1ca8e162e40c150d16b3ea9669cc12998aab3e99a5d35e3907cb69295ded4639,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,389,401,crj_6b78a32355fe939c3f1dd3f7,crjp_09a2131c0b34336ca19952cb,6b78a32355fe939c3f1dd3f7aad4d268fc897f0fa45bccc2bce4bb6a4bee22bb,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,390,80,crj_1bdfe956edb76e0ac85185cb,crjp_bf6ffac934cfeea2025432e6,1bdfe956edb76e0ac85185cb2ae1ab92ee65dc12096b2fe60bedf50f560071d7,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,391,280,crj_ea1503e8cea582ce51482d73,crjp_bf6ffac934cfeea2025432e6,ea1503e8cea582ce51482d737ebeb036edb8979c7492cd2a33f0c21952cdc720,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,392,480,crj_47cfb739f769e83e3d687d88,crjp_bf6ffac934cfeea2025432e6,47cfb739f769e83e3d687d88faecd4a7f40ca551f9d4492879cff354cd22f62f,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,393,68,crj_3fa037f5e75e4bb031ce4aa1,crjp_d17c233f5a06c54014147d7c,3fa037f5e75e4bb031ce4aa144d2e1faa91637b905e9e0d37bd8bcff00eb57b4,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,394,268,crj_649381e1d7ba1f0a4edb0570,crjp_d17c233f5a06c54014147d7c,649381e1d7ba1f0a4edb05700570157dbad627c958bbd9a913091a37a27d6cde,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,395,468,crj_9a9dce01cf762b103bb76b09,crjp_d17c233f5a06c54014147d7c,9a9dce01cf762b103bb76b0942c1d20293a7a5af83ec904b8e2076ca32baa601,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,396,57,crj_07314c0f23c79928c86d8514,crjp_388dbea2f1f6e816679ddcfa,07314c0f23c79928c86d8514a2b160279fe51713da6e8a540552c934c1e09676,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,397,257,crj_5c1712fa71d0a445ca9e4ff1,crjp_388dbea2f1f6e816679ddcfa,5c1712fa71d0a445ca9e4ff1ff91833a6d6aed24a44044ad2c7b14bf23851ad2,hcpc_v1,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,398,457,crj_782c561958daa101422e50fa,crjp_388dbea2f1f6e816679ddcfa,782c561958daa101422e50faa50e58a306d90affe6d0ae30e8dc7d6578a8490b,hcpc_v2,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
400,399,184,crj_53a9a8aec2f6da6965c15544,crjp_47c1dcd8b9ce5e65a6381103,53a9a8aec2f6da6965c15544bc840a7a1dda120ed647fba66b1ecb9856fc26a0,baseline,squad,41,mistral,78348a4a786434fbf5aa42e1179f7c81aae7695eaee4e876d145aa3cb1a575f4
