question,ground_truth,answer,condition,faithfulness_score,is_hallucination,mean_retrieval_similarity,refined,ccs,latency_s,dataset,temperature,backend,model
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L," Super Bowl L (which stands for 50 in Roman numerals) was temporarily suspended and replaced with Arabic numerals for Super Bowl 50. So, if Roman numerals were used, Super Bowl 50 would have been called Super Bowl L.",baseline,0.6236,False,0.5327,False,-1.0,5.42,squad,0.3,ollama,mistral
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L, I cannot find this information in the provided context. The context only mentions Arabic numerals being used for Super Bowl 50 and does not provide any information about what it would have been called if Roman numerals were used instead.,hcpc_v1,0.5916,False,0.6741,False,-1.0,3.32,squad,0.3,ollama,mistral
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L, Super Bowl 50 would have been called Super Bowl L if Roman numerals had been used.,hcpc_v2,0.5143,False,0.5327,True,0.5184,4.09,squad,0.3,ollama,mistral
Super Bowl 50 decided the NFL champion for what season?,2015, The Super Bowl 50 decided the NFL champion for the 2015 season.,baseline,0.6644,False,0.6341,False,-1.0,3.69,squad,0.3,ollama,mistral
Super Bowl 50 decided the NFL champion for what season?,2015, The Super Bowl 50 decided the NFL champion for the 2015 season.,hcpc_v1,0.6644,False,0.6279,False,-1.0,1.77,squad,0.3,ollama,mistral
Super Bowl 50 decided the NFL champion for what season?,2015, The Super Bowl 50 decided the NFL champion for the 2015 season.,hcpc_v2,0.6644,False,0.6341,False,0.4842,3.66,squad,0.3,ollama,mistral
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015," I cannot find this information in the provided context. The context only mentions that the Denver Broncos won Super Bowl 50, but it does not specify the year. To determine the year, one would need to know that Super Bowl 50 was held on February 7, 2016.",baseline,0.672,False,0.6795,False,-1.0,5.12,squad,0.3,ollama,mistral
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015," I cannot find this information in the provided context. The context only mentions that the Denver Broncos won the AFC Championship Game and secured home-field advantage throughout the AFC playoffs, but it does not specify the year they won Super Bowl 50. To determine the exact year, additional context or research would be required.",hcpc_v1,0.5689,False,0.6972,False,-1.0,3.96,squad,0.3,ollama,mistral
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015," The provided context does not specify the exact year when the Denver Broncos secured a Super Bowl title for the third time, but it implies that the event happened after their regular season in 2015 (as they played in Super Bowl 50), and before their subsequent appearances in the Super Bowl. However, without additional information, I cannot confirm the exact year.",hcpc_v2,0.5328,False,0.6795,False,0.6115,5.41,squad,0.3,ollama,mistral
What city did Super Bowl 50 take place in?,Santa Clara," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area.",baseline,0.9421,False,0.6392,False,-1.0,4.22,squad,0.3,ollama,mistral
What city did Super Bowl 50 take place in?,Santa Clara, San Francisco Bay Area,hcpc_v1,0.4784,True,0.6284,False,-1.0,1.2,squad,0.3,ollama,mistral
What city did Super Bowl 50 take place in?,Santa Clara," The Super Bowl 50 took place in Santa Clara, which is part of the San Francisco Bay Area, California.",hcpc_v2,0.9666,False,0.6431,True,0.6083,4.54,squad,0.3,ollama,mistral
What stadium did Super Bowl 50 take place in?,Levi's Stadium, Levi's Stadium,baseline,0.5799,False,0.6693,False,-1.0,1.8,squad,0.3,ollama,mistral
What stadium did Super Bowl 50 take place in?,Levi's Stadium," I cannot find this information in the provided context. The context does mention that Super Bowl XIX took place at Stanford Stadium, but it doesn't specify where Super Bowl 50 was held.",hcpc_v1,0.6469,False,0.6331,False,-1.0,3.44,squad,0.3,ollama,mistral
What stadium did Super Bowl 50 take place in?,Levi's Stadium, Levi's Stadium,hcpc_v2,0.5799,False,0.6693,False,0.6083,3.68,squad,0.3,ollama,mistral
What was the final score of Super Bowl 50? ,24–10, The final score of Super Bowl 50 was 24–10.,baseline,0.7851,False,0.584,False,-1.0,2.35,squad,0.3,ollama,mistral
What was the final score of Super Bowl 50? ,24–10," I cannot find this information in the provided context. The context only mentions that the Broncos won Super Bowl 50, but it does not specify the final score.",hcpc_v1,0.6982,False,0.562,False,-1.0,2.36,squad,0.3,ollama,mistral
What was the final score of Super Bowl 50? ,24–10," The final score of Super Bowl 50 was 24–10, with the American Football Conference (AFC) champion Denver Broncos defeating the National Football Conference (NFC) champion Carolina Panthers.",hcpc_v2,0.8695,False,0.584,True,0.5147,4.87,squad,0.3,ollama,mistral
"What month, day and year did Super Bowl 50 take place? ","February 7, 2016"," The Super Bowl 50 took place on February 7, 2016.",baseline,0.945,False,0.625,False,-1.0,2.39,squad,0.3,ollama,mistral
"What month, day and year did Super Bowl 50 take place? ","February 7, 2016"," The Super Bowl 50 took place on February 1, 2016.",hcpc_v1,0.9364,False,0.6258,False,-1.0,1.81,squad,0.3,ollama,mistral
"What month, day and year did Super Bowl 50 take place? ","February 7, 2016"," The Super Bowl 50 took place on February 7, 2016.",hcpc_v2,0.945,False,0.625,True,0.5722,3.17,squad,0.3,ollama,mistral
What year was Super Bowl 50?,2015, The Super Bowl 50 was played in the year 2016.,baseline,0.7056,False,0.6133,False,-1.0,2.01,squad,0.3,ollama,mistral
What year was Super Bowl 50?,2015," The provided context does not specify the exact year of Super Bowl 50, but since we know it was held in 2015, we can infer that Super Bowl 50 took place in the year 2015.",hcpc_v1,0.9387,False,0.6094,False,-1.0,3.21,squad,0.3,ollama,mistral
What year was Super Bowl 50?,2015," The provided context does not explicitly state the year of Super Bowl 50, but since we know it was held on February 7, 2016, we can infer that Super Bowl 50 took place in the year 2016.",hcpc_v2,0.7305,False,0.6133,False,0.5294,4.77,squad,0.3,ollama,mistral
What team was the AFC champion?,Denver Broncos, The Denver Broncos were the AFC champion.,baseline,0.6101,False,0.5751,False,-1.0,3.33,squad,0.3,ollama,mistral
What team was the AFC champion?,Denver Broncos, The American Football Conference (AFC) champion was the Denver Broncos.,hcpc_v1,0.773,False,0.6233,False,-1.0,1.37,squad,0.3,ollama,mistral
What team was the AFC champion?,Denver Broncos, The Denver Broncos were the AFC champion.,hcpc_v2,0.6101,False,0.5751,False,0.5132,2.94,squad,0.3,ollama,mistral
What team was the NFC champion?,Carolina Panthers, The NFC champion was the Carolina Panthers.,baseline,0.806,False,0.6039,False,-1.0,3.42,squad,0.3,ollama,mistral
What team was the NFC champion?,Carolina Panthers," The NFC champion, as per the provided context, is the Carolina Panthers.",hcpc_v1,0.9357,False,0.6636,False,-1.0,1.7,squad,0.3,ollama,mistral
What team was the NFC champion?,Carolina Panthers, The NFC champion was the Carolina Panthers.,hcpc_v2,0.806,False,0.6039,False,0.552,3.65,squad,0.3,ollama,mistral
Who won Super Bowl 50?,Denver Broncos, The Denver Broncos won Super Bowl 50.,baseline,0.9247,False,0.6268,False,-1.0,3.49,squad,0.3,ollama,mistral
Who won Super Bowl 50?,Denver Broncos," The context does not specify who won Super Bowl 50, but it is implied that the team that took an early lead and never trailed (the Broncos) likely won the game.",hcpc_v1,0.9653,False,0.5921,False,-1.0,2.53,squad,0.3,ollama,mistral
Who won Super Bowl 50?,Denver Broncos, The Denver Broncos won Super Bowl 50.,hcpc_v2,0.9247,False,0.6246,True,0.5701,3.45,squad,0.3,ollama,mistral
Super Bowl 50 determined the NFL champion for what season?,2015, The Super Bowl 50 determined the NFL champion for the 2015 season.,baseline,0.6757,False,0.6236,False,-1.0,2.39,squad,0.3,ollama,mistral
Super Bowl 50 determined the NFL champion for what season?,2015, The Super Bowl 50 determined the NFL champion for the 2015 season.,hcpc_v1,0.6757,False,0.6186,False,-1.0,1.9,squad,0.3,ollama,mistral
Super Bowl 50 determined the NFL champion for what season?,2015, The Super Bowl 50 determined the NFL champion for the 2015 season.,hcpc_v2,0.6757,False,0.6236,True,0.4842,3.91,squad,0.3,ollama,mistral
Which team won Super Bowl 50.,Denver Broncos, The Denver Broncos won Super Bowl 50.,baseline,0.9247,False,0.6228,False,-1.0,1.31,squad,0.3,ollama,mistral
Which team won Super Bowl 50.,Denver Broncos, The Broncos won Super Bowl 50.,hcpc_v1,0.8937,False,0.6155,False,-1.0,1.23,squad,0.3,ollama,mistral
Which team won Super Bowl 50.,Denver Broncos, The Denver Broncos won Super Bowl 50.,hcpc_v2,0.9247,False,0.6228,False,0.5701,3.33,squad,0.3,ollama,mistral
Where was Super Bowl 50 held?,"Santa Clara, California."," The Super Bowl 50 was held at Levi's Stadium in Santa Clara, California in the San Francisco Bay Area.",baseline,0.9422,False,0.6592,False,-1.0,3.1,squad,0.3,ollama,mistral
Where was Super Bowl 50 held?,"Santa Clara, California."," The context does not specify the exact location of Super Bowl 50, but it mentions that it was held in the San Francisco Bay Area. However, it was also stated that the last Super Bowl held in this area was Super Bowl XIX in 1985, which was at Stanford Stadium in Stanford, California. Without additional context, it's not possible to determine if Super Bowl 50 was also held at Stanford Stadium or a different location within the San Francisco Bay Area.",hcpc_v1,0.599,False,0.6366,False,-1.0,5.66,squad,0.3,ollama,mistral
Where was Super Bowl 50 held?,"Santa Clara, California."," Super Bowl 50 was held at Levi's Stadium in Santa Clara, California.",hcpc_v2,0.9411,False,0.6592,False,0.6083,4.19,squad,0.3,ollama,mistral
The name of the NFL championship game is?,Super Bowl, Super Bowl 50,baseline,0.6293,False,0.5081,False,-1.0,1.89,squad,0.3,ollama,mistral
The name of the NFL championship game is?,Super Bowl," I cannot find the name of the NFL championship game in the provided context. However, it is typically referred to as the Super Bowl.",hcpc_v1,0.6756,False,0.5113,False,-1.0,2.53,squad,0.3,ollama,mistral
The name of the NFL championship game is?,Super Bowl," The name of the NFL championship game, as mentioned in the provided context, is not explicitly stated. However, it is referred to as Super Bowl 50.",hcpc_v2,0.5575,False,0.5081,True,0.5192,4.47,squad,0.3,ollama,mistral
What 2015 NFL team one the AFC playoff?,Denver Broncos, The Denver Broncos,baseline,0.6985,False,0.5456,False,-1.0,3.22,squad,0.3,ollama,mistral
What 2015 NFL team one the AFC playoff?,Denver Broncos," The provided context does not specify which 2015 NFL team won the AFC Championship Game and advanced to Super Bowl 50. However, it is implied that the team in question was the Denver Broncos, as they defeated the New England Patriots in the AFC Championship Game and earned home-field advantage throughout the AFC playoffs.",hcpc_v1,0.8463,False,0.5624,False,-1.0,4.37,squad,0.3,ollama,mistral
What 2015 NFL team one the AFC playoff?,Denver Broncos, The Denver Broncos,hcpc_v2,0.6985,False,0.5456,False,0.5132,3.39,squad,0.3,ollama,mistral
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos, The Denver Broncos represented the AFC at Super Bowl 50.,baseline,0.7354,False,0.6027,False,-1.0,3.94,squad,0.7,ollama,mistral
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos, The NFL team that represented the AFC at Super Bowl 50 was the Denver Broncos.,hcpc_v1,0.8579,False,0.6602,False,-1.0,1.77,squad,0.7,ollama,mistral
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos, The NFL team that represented the AFC at Super Bowl 50 was the Denver Broncos.,hcpc_v2,0.8579,False,0.6025,True,0.5463,4.4,squad,0.7,ollama,mistral
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers, The NFL team that represented the NFC at Super Bowl 50 was the Carolina Panthers.,baseline,0.8891,False,0.6001,False,-1.0,1.98,squad,0.7,ollama,mistral
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers," I cannot find this information in the provided context. The context only mentions that the Carolina Panthers have made eight appearances in the Super Bowl, and that they were coached by John Fox in their last Super Bowl appearance prior to Super Bowl 50. It does not specify which Super Bowls they participated in or which conference they represented. To determine which NFL team represented the NFC at Super Bowl 50, additional context or information is needed.",hcpc_v1,0.584,False,0.6188,False,-1.0,4.77,squad,0.7,ollama,mistral
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers, The NFL team that represented the NFC at Super Bowl 50 was the Carolina Panthers.,hcpc_v2,0.8891,False,0.5991,True,0.5853,4.0,squad,0.7,ollama,mistral
Where did Super Bowl 50 take place?,"Santa Clara, California"," The provided context states that Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",baseline,0.9928,False,0.6432,False,-1.0,2.3,squad,0.7,ollama,mistral
Where did Super Bowl 50 take place?,"Santa Clara, California", San Francisco Bay Area,hcpc_v1,0.4784,True,0.6279,False,-1.0,1.23,squad,0.7,ollama,mistral
Where did Super Bowl 50 take place?,"Santa Clara, California"," The Super Bowl 50 took place at Levi's Stadium in Santa Clara, California.",hcpc_v2,0.9533,False,0.6432,False,0.5722,3.26,squad,0.7,ollama,mistral
Which NFL team won Super Bowl 50?,Denver Broncos, The Denver Broncos won Super Bowl 50.,baseline,0.9247,False,0.6554,False,-1.0,2.1,squad,0.7,ollama,mistral
Which NFL team won Super Bowl 50?,Denver Broncos," The Broncos, as they took an early lead in Super Bowl 50 and never trailed.",hcpc_v1,0.254,True,0.6259,False,-1.0,1.6,squad,0.7,ollama,mistral
Which NFL team won Super Bowl 50?,Denver Broncos, The Denver Broncos won Super Bowl 50.,hcpc_v2,0.9247,False,0.6554,False,0.5701,3.1,squad,0.7,ollama,mistral
