embedder,pair_id,set_type,question,ground_truth,faithfulness_score,is_hallucination,answer_span_present,reencoded_mean_query_sim,reencoded_ccs,n_passages
minilm,fix01_e84a58ccecde,high_ccs,Who was the Most Valuable Player for the 2015 NFL season?,Cam Newton,0.4618,True,False,0.40861383655622197,0.7753184636916751,3
minilm,fix01_e84a58ccecde,low_ccs,Who was the Most Valuable Player for the 2015 NFL season?,Cam Newton,0.6059,False,False,0.414401228263314,0.19514703070037476,3
minilm,fix01_ea7b7ceb5aca,high_ccs,What does AFC stand for?,American Football Conference,0.7352,False,False,0.2786293533151708,0.5497280889162157,3
minilm,fix01_ea7b7ceb5aca,low_ccs,What does AFC stand for?,American Football Conference,0.6149,False,False,0.2637877048553802,0.026744535647594492,3
minilm,fix01_3100dc1299cd,high_ccs,What is Tesla's home country?,Serbian,0.5568,False,False,0.44637605064457775,0.7286523184477068,3
minilm,fix01_3100dc1299cd,low_ccs,What is Tesla's home country?,Serbian,0.7014,False,True,0.45206920878508083,0.19461223422067447,3
minilm,fix01_6e92b0d99a31,high_ccs,What was the Black Cloister?,former monastery,0.5639,False,True,0.27420658705717177,0.5968741072909207,3
minilm,fix01_6e92b0d99a31,low_ccs,What was the Black Cloister?,former monastery,0.5406,False,True,0.2782257347179457,-0.12964893541131575,3
minilm,fix01_b32f876e6167,high_ccs,When was Newton the first selection in the NFL Draft?,2011,0.5743,False,False,0.41942843665749635,0.7753184636916751,3
minilm,fix01_b32f876e6167,low_ccs,When was Newton the first selection in the NFL Draft?,2011,0.5448,False,False,0.4048322765090216,0.2491394306440913,3
minilm,fix01_1a4dd99401b8,high_ccs,What story has little foundation in truth?,the posting on the door,0.9417,False,False,0.23523294948370163,0.5897979080609895,3
minilm,fix01_1a4dd99401b8,low_ccs,What story has little foundation in truth?,the posting on the door,0.5905,False,False,0.23360987677850634,-0.11429838678207196,3
minilm,fix01_e37880646976,high_ccs,Who translated and printed Luther's 95 These?,friends of Luther,0.5531,False,False,0.5640813823805308,0.5943750386856047,3
minilm,fix01_e37880646976,low_ccs,Who translated and printed Luther's 95 These?,friends of Luther,0.6893,False,True,0.5683592909474817,0.23397329659129185,3
minilm,fix01_8aefd84cc5a6,high_ccs,"Who is generally considered on the same level as physicians, lawyers, engineers, and accountants (Chartered or CPA)?",paid professionals.,0.6254,False,False,0.23341438331806993,0.7240778614184619,3
minilm,fix01_8aefd84cc5a6,low_ccs,"Who is generally considered on the same level as physicians, lawyers, engineers, and accountants (Chartered or CPA)?",paid professionals.,0.5835,False,False,0.23732303117629486,-0.026188785616408944,3
minilm,fix01_ed68fc6016b1,high_ccs,When did the Packers arrive at a record of 13-0?,2011,0.6537,False,False,0.4153168056087664,0.7548969522586775,3
minilm,fix01_ed68fc6016b1,low_ccs,When did the Packers arrive at a record of 13-0?,2011,0.799,False,False,0.40266745555089906,0.2423250518877646,3
minilm,fix01_3b9ef124729f,high_ccs,Who headlined the halftime show for Super Bowl 50?,Coldplay,0.7281,False,False,0.4276606897542375,0.6491853824139715,3
minilm,fix01_3b9ef124729f,low_ccs,Who headlined the halftime show for Super Bowl 50?,Coldplay,0.731,False,False,0.43033096054725184,0.12489269358012373,3
minilm,fix01_e162d13f1f7b,high_ccs,What is the name of the program that provides contracting work to local companies?,Business Connect,0.7172,False,False,0.15768947543066167,0.5520731016606969,3
minilm,fix01_e162d13f1f7b,low_ccs,What is the name of the program that provides contracting work to local companies?,Business Connect,0.7172,False,False,0.1564405128516699,-0.23029722151425713,3
minilm,fix01_480790b8b26c,high_ccs,What is a particular problem in biology that would benefit from determining that P = NP?,protein structure prediction,0.5418,False,False,0.38946763532762935,0.6665605549991078,3
minilm,fix01_480790b8b26c,low_ccs,What is a particular problem in biology that would benefit from determining that P = NP?,protein structure prediction,0.4229,True,False,0.3993493913285378,0.2494249240934996,3
minilm,fix01_c4f6695029a8,high_ccs,How old was Tesla when he wrote that he'd completed his dynamic theory of gravity?,81,0.5608,False,False,0.5042782797206572,0.713975882738123,3
minilm,fix01_c4f6695029a8,low_ccs,How old was Tesla when he wrote that he'd completed his dynamic theory of gravity?,81,0.5309,False,False,0.506195257317792,0.35275514854738965,3
minilm,fix01_47ed64b06bf7,high_ccs,Where are teachers recruited from?,Lehramtstudien (Teaching Education Studies),0.7242,False,False,0.5097561195815795,0.7240778614184619,3
minilm,fix01_47ed64b06bf7,low_ccs,Where are teachers recruited from?,Lehramtstudien (Teaching Education Studies),0.6802,False,False,0.5087680788613214,0.27761411516686574,3
minilm,fix01_4f96c9bbf515,high_ccs,What could a teacher help in organizing?,school functions,0.6825,False,False,0.38967408399253545,0.6318146901259015,3
minilm,fix01_4f96c9bbf515,low_ccs,What could a teacher help in organizing?,school functions,0.7594,False,False,0.3817818663761719,0.16253905380090858,3
minilm,fix01_044ec3830a9e,high_ccs,Where did the Broncos practice for the Super Bowl?,Stanford University,0.7015,False,False,0.4868096494971564,0.7431583173846807,3
minilm,fix01_044ec3830a9e,low_ccs,Where did the Broncos practice for the Super Bowl?,Stanford University,0.7015,False,False,0.48736514806353726,0.14829255608038872,3
minilm,fix01_089fc5771958,high_ccs,What was the recorded length of the first spark?,five inches,0.6489,False,False,0.27533005166891483,0.7018272310013146,3
minilm,fix01_089fc5771958,low_ccs,What was the recorded length of the first spark?,five inches,0.5765,False,False,0.27265561491347134,0.19613485651266505,3
minilm,fix01_0534b1f1e06e,high_ccs,Who handled the color commentary for Denver's radio stations?,Ed McCaffrey,0.6404,False,False,0.32279411930255486,0.5344673644273715,3
minilm,fix01_0534b1f1e06e,low_ccs,Who handled the color commentary for Denver's radio stations?,Ed McCaffrey,0.6169,False,False,0.32259157190444127,-0.09975588198250593,3
minilm,fix01_60bdc8abacda,high_ccs,Where did Martin Luther go to school?,University of Erfurt,0.7169,False,False,0.5159409560470452,0.6078530572090574,3
minilm,fix01_60bdc8abacda,low_ccs,Where did Martin Luther go to school?,University of Erfurt,0.4534,True,False,0.5059457262965564,0.2990579744342773,3
minilm,fix01_0508ae60dc60,high_ccs,What unintended development did the relationship with the elector have on church government?,under the temporal sovereign,0.6656,False,False,0.2963650240323181,0.5953784903813408,3
minilm,fix01_0508ae60dc60,low_ccs,What unintended development did the relationship with the elector have on church government?,under the temporal sovereign,0.6833,False,False,0.2809826716376624,-0.12702395162847807,3
minilm,fix01_6ae4a4de7315,high_ccs,Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,0.7989,False,False,0.4949943105219036,0.6133199915638531,3
minilm,fix01_6ae4a4de7315,low_ccs,Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,0.6211,False,False,0.49478955762379834,0.17444149403032208,3
minilm,fix01_46a5aff751de,high_ccs,which years did tesla refer to as a time of terrible headaches and bitter tears?,1886/1887,0.7087,False,False,0.5236019248238134,0.6646909574671979,3
minilm,fix01_46a5aff751de,low_ccs,which years did tesla refer to as a time of terrible headaches and bitter tears?,1886/1887,0.8659,False,False,0.5339791084356423,0.3590972759546508,3
minilm,fix01_16955e5c8de2,high_ccs,How many of the following three fourth quarter drives after the field goal makng the score 16-10 ended in punts?,three,0.6531,False,True,0.3697213491069162,0.6821598516006132,3
minilm,fix01_16955e5c8de2,low_ccs,How many of the following three fourth quarter drives after the field goal makng the score 16-10 ended in punts?,three,0.5953,False,True,0.36776070158182667,0.19076715370341824,3
minilm,fix01_3baede53283c,high_ccs,What new name was given to the media day?,Super Bowl Opening Night.,0.7941,False,False,0.18854708092294267,0.6044883282682479,3
minilm,fix01_3baede53283c,low_ccs,What new name was given to the media day?,Super Bowl Opening Night.,0.8681,False,False,0.18652527374626535,-0.21810919815313073,3
minilm,fix01_4da77b0fbf50,high_ccs,What player punched the ball in from the 2?,Anderson,0.4689,True,False,0.37622017630676813,0.7452147678763812,3
minilm,fix01_4da77b0fbf50,low_ccs,What player punched the ball in from the 2?,Anderson,0.7594,False,False,0.37079201786218546,0.1347596514482327,3
minilm,fix01_25fb379408e4,high_ccs,Where did Tesla work with Edison?,New York City,0.6989,False,False,0.626185408794352,0.6621777268802689,3
minilm,fix01_25fb379408e4,low_ccs,Where did Tesla work with Edison?,New York City,0.534,False,True,0.6286871657035691,0.34502216224684873,3
minilm,fix01_91ec3af05880,high_ccs,Whose former headquarters was the WSE located in until 2000?,Polish United Workers' Party,0.5728,False,False,0.19629916013633808,0.7600693863705241,3
minilm,fix01_91ec3af05880,low_ccs,Whose former headquarters was the WSE located in until 2000?,Polish United Workers' Party,0.7569,False,False,0.1940738514907714,-0.15068275201305512,3
minilm,fix01_5dead70602ee,high_ccs,What parts of the original Catholic mass did Luther leave out of  his new mass?,sacrifice,0.6577,False,False,0.476139385955632,0.6166098560565803,3
minilm,fix01_5dead70602ee,low_ccs,What parts of the original Catholic mass did Luther leave out of  his new mass?,sacrifice,0.6174,False,False,0.4658461250048445,0.31959379963979395,3
minilm,fix01_2e070ca86987,high_ccs,Where did the Broncos stay at for Super Bowl 50?,Santa Clara Marriott.,0.725,False,False,0.5397276012429075,0.6491853824139715,3
minilm,fix01_2e070ca86987,low_ccs,Where did the Broncos stay at for Super Bowl 50?,Santa Clara Marriott.,0.6551,False,True,0.5325709638343873,0.15915185087616418,3
minilm,fix01_8cb88f176528,high_ccs,Why was AC electricity gaining popularity?,"because of its advantages in long-distance, high-voltage transmission",0.5426,False,False,0.41882008919203356,0.7600693863705241,3
minilm,fix01_8cb88f176528,low_ccs,Why was AC electricity gaining popularity?,"because of its advantages in long-distance, high-voltage transmission",0.5123,False,False,0.4043227085675296,0.09490342975595084,3
minilm,fix01_c30b75b22096,high_ccs,"Before Super Bowl 50, what was the coach's name that coached both teams for their last Super Bowl appearances?",John Fox,0.7319,False,False,0.47854373491489793,0.745140723807427,3
minilm,fix01_c30b75b22096,low_ccs,"Before Super Bowl 50, what was the coach's name that coached both teams for their last Super Bowl appearances?",John Fox,0.514,False,True,0.47971133388097115,0.2035916250672306,3
minilm,fix01_4e091dc07a0b,high_ccs,Who lost to the Panthers in the divisional round of the playoffs?,Seattle Seahawks,0.8546,False,False,0.5251420296754717,0.7610807439942372,3
minilm,fix01_4e091dc07a0b,low_ccs,Who lost to the Panthers in the divisional round of the playoffs?,Seattle Seahawks,0.6563,False,True,0.5378418860136125,0.23176065825296807,3
minilm,fix01_8e5405312c3f,high_ccs,Where in Warsaw are patriotic and political objects connected with Poland's struggles for Independence found?,Museum of Independence,0.6323,False,False,0.4706445668353605,0.6762778541454294,3
minilm,fix01_8e5405312c3f,low_ccs,Where in Warsaw are patriotic and political objects connected with Poland's struggles for Independence found?,Museum of Independence,0.5818,False,False,0.471274568823076,0.1790304290117436,3
minilm,fix01_4feea804825a,high_ccs,Who is the quarterback for the Panthers?,Cam Newton,0.9583,False,False,0.4954966761939021,0.7380534447189571,3
minilm,fix01_4feea804825a,low_ccs,Who is the quarterback for the Panthers?,Cam Newton,0.8306,False,True,0.48186308576693015,0.15402326033396518,3
minilm,fix01_28eb0bb2dbe0,high_ccs,Nonverbal expressions resulted in what kind of levels of motivation to learn?,higher,0.6841,False,False,0.28673194992764534,0.6106588415468678,3
minilm,fix01_28eb0bb2dbe0,low_ccs,Nonverbal expressions resulted in what kind of levels of motivation to learn?,higher,0.5998,False,False,0.28827148025941646,-0.046342006506555206,3
minilm,fix01_938c3faba59b,high_ccs,What river originally bounded the Duchy,Seine,0.5085,False,False,0.27195846076645547,0.5169712106620759,3
minilm,fix01_938c3faba59b,low_ccs,What river originally bounded the Duchy,Seine,0.5402,False,False,0.26897568277843487,-0.15775822453733468,3
minilm,fix01_90aa08c1b098,high_ccs,How much did Edison offer Tesla to redesign a motor and generators?,fifty thousand dollars,0.5531,False,False,0.5953412022793435,0.7600693863705241,3
minilm,fix01_90aa08c1b098,low_ccs,How much did Edison offer Tesla to redesign a motor and generators?,fifty thousand dollars,0.6219,False,False,0.5818637214388874,0.32776197314699285,3
minilm,fix01_853aaf4754e1,high_ccs,What manner of words does Mullet think Luther would choose?,more dramatic form,0.4873,True,True,0.4974458134146382,0.600165468693608,3
minilm,fix01_853aaf4754e1,low_ccs,What manner of words does Mullet think Luther would choose?,more dramatic form,0.748,False,False,0.4903871835662906,0.24564734439713368,3
minilm,fix01_dd89736748eb,high_ccs,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,0.6733,False,False,0.4150735832384255,0.6651283567269295,3
minilm,fix01_dd89736748eb,low_ccs,What field of computer science analyzes all possible algorithms in aggregate to determine the resource requirements needed to solve to a given problem?  ,computational complexity theory,0.7414,False,True,0.4175868198871015,0.2205233431034797,3
minilm,fix01_37eaaebe5f47,high_ccs,What does co-teaching get the students to focus on?,learning,0.4544,True,True,0.43917023472289046,0.7880205765531874,3
minilm,fix01_37eaaebe5f47,low_ccs,What does co-teaching get the students to focus on?,learning,0.5837,False,True,0.434752276751051,0.15617890526382455,3
minilm,fix01_9a7ed2b2e654,high_ccs,What is the most important type of Norman art preserved in churches?,mosaics,0.6577,False,False,0.4030647142715618,0.7112457277546835,3
minilm,fix01_9a7ed2b2e654,low_ccs,What is the most important type of Norman art preserved in churches?,mosaics,0.7671,False,False,0.4165974121531025,-0.07443478495275183,3
minilm,fix01_cb00eac21a93,high_ccs,Is a problem instance typically characterized as abstract or concrete?,concrete,0.6726,False,False,0.38001607376657603,0.6831242560808763,3
minilm,fix01_cb00eac21a93,low_ccs,Is a problem instance typically characterized as abstract or concrete?,concrete,0.5636,False,False,0.38171200228996743,0.2485247051001793,3
minilm,fix01_4c38e5bfb46e,high_ccs,"What city, raided by clans and dukes, preceded the founding of Warszowa?",Jazdów,0.7044,False,False,0.3698217956384607,0.6081384070865995,3
minilm,fix01_4c38e5bfb46e,low_ccs,"What city, raided by clans and dukes, preceded the founding of Warszowa?",Jazdów,0.7106,False,False,0.3707123868776134,-0.07027076443691713,3
minilm,fix01_c9aaef2be2cd,high_ccs,What are the Catechisms of Martin Luther written in?,German vernacular,0.531,False,False,0.5991257224975618,0.7350705284393451,3
minilm,fix01_c9aaef2be2cd,low_ccs,What are the Catechisms of Martin Luther written in?,German vernacular,0.7998,False,True,0.5864383705045864,0.36696942621239115,3
